295,1,3000
296,1,7000
297,1,4000
298,1,9500
299,1,11500
300,1,1500
301,1,10000
302,1,8000
303,1,14000
304,1,7500
305,1,7000
306,1,9000
307,1,6000
308,1,3000
309,1,4000
310,1,9500
311,1,2000
312,1,9000
313,1,3500
314,1,3000
315,1,4500
316,1,6000
317,1,14500
318,1,3000
319,1,3500
320,1,4500
321,1,3500
322,1,4500
323,1,5000
324,1,8500
325,1,1500
326,1,7000
327,1,7000
328,1,4500
329,1,1500
330,1,6000
331,1,3000
332,1,1500
333,1,5000
334,1,3500
335,1,3000
336,1,6500
337,1,9000
338,1,3000
339,1,3500
340,1,4500
341,1,4500
342,1,3000
343,1,3000
344,1,2000
345,1,6000
346,1,7500
347,1,3000
348,1,6500
349,1,4500
350,1,7000
351,1,3000
352,1,3000
353,1,1500
354,1,2000
355,1,6500
356,1,5000
357,1,1500
358,1,3000
359,1,4500
360,1,2000
361,1,1500
362,1,3500
363,1,7000
364,1,3000
365,1,5000
366,1,3500
367,1,2000
368,1,1500
369,1,2000
370,1,4500
371,1,3500
372,1,3000
373,1,1500
374,1,10500
375,1,5000
376,1,3000
377,1,1500
378,1,3000
379,1,1500
380,1,3500
381,1,2000
382,1,14500
383,1,4000
384,1,11000
385,1,2000
386,1,7500
387,1,9000
388,1,2000
389,1,3000
390,1,4000
391,1,4500
392,1,6000
393,1,3000
394,1,4000
395,1,10000
396,1,8500
397,1,2000
398,1,3500
399,1,20000
400,1,8500
401,1,3000
402,1,4500
403,1,7000
404,1,5000
405,1,4000
406,1,4000
407,1,5000
408,1,8000
409,1,3000
410,1,3000
411,1,6500
412,1,5000
413,1,12000
414,1,3500
415,1,14500
416,1,6500
417,1,5000
418,1,3000
419,1,11500
420,1,5000
421,1,3000
422,1,4500
423,1,7000
424,1,1500
425,1,4500
426,1,3000
427,1,6500
428,1,9000
429,1,4500
430,1,4500
431,1,1500
432,1,3000
433,1,4500
434,1,8500
435,1,4000
436,1,4000
437,1,5000
438,1,14500
439,1,5000
440,1,3500
441,1,4500
442,1,1500
443,1,3500
444,1,10500
445,1,4500
446,1,10000
447,1,3000
448,1,5000
449,1,4500
450,1,6000
451,1,7000
452,1,1500
453,1,1500
454,1,8500
455,1,8500
456,1,4500
457,1,3000
458,1,1500
459,1,10500
460,1,1500
461,1,4500
462,1,11500
463,1,1500
464,1,7000
465,1,10500
466,1,4500
467,1,1500
468,1,6500
469,1,5000
470,1,6000
471,1,9000
472,1,9500
473,1,8500
474,1,3000
475,1,8500
476,1,7000
477,1,4000
478,1,11500
479,1,4500
480,1,5000
481,1,3500
482,1,6000
483,1,6500
484,1,7000
485,1,7000
486,1,4500
487,1,10000
488,1,4500
489,1,3500
490,1,3000
491,1,3000
492,1,3500
493,1,9500
494,1,6500
495,1,1500
496,1,5000
497,1,4500
498,1,8500
499,1,1500
500,1,10500
501,1,2000
502,1,8000
503,1,3000
504,1,8000
505,1,9500
506,1,1500
507,1,2000
508,1,6500
509,1,3000
510,1,6500
511,1,3000
512,1,4000
513,1,15000
514,1,15000
515,1,4000
516,1,3500
517,1,6500
518,1,1500
519,1,8500
520,1,3500
521,1,1500
522,1,9000
523,1,4500
524,1,3000
525,1,1500
526,1,6000
527,1,3000
528,1,18000
529,1,12000
530,1,4500
531,1,7000
532,1,5000
533,1,1500
534,1,6000
535,1,12000
536,1,1500
537,1,3000
538,1,1500
539,1,3000
540,1,3000
541,1,5000
542,1,5000
543,1,4500
544,1,5000
545,1,9500
546,1,3500
547,1,4500
548,1,1500
549,1,4500
550,1,2000
551,1,9000
552,1,7500
553,1,6500
554,1,12500
555,1,8000
556,1,7000
557,1,3000
558,1,7000
559,1,4500
560,1,8500
561,1,12000
562,1,5000
563,1,4500
564,1,3000
565,1,3500
566,1,6500
567,1,5000
568,1,5000
569,1,7000
570,1,3500
571,1,6500
572,1,5500
573,1,6500
574,1,6000
575,1,1500
576,1,2000
577,1,1500
578,1,3000
579,1,1500
580,1,8500
581,1,6000
582,1,6000
583,1,7500
584,1,11500
585,1,6000
586,1,7000
587,1,3000
588,1,2000
589,1,3500
590,1,7000
591,1,6500
592,1,5500
593,1,6000
594,1,3500
595,1,1500
596,1,10500
597,1,6500
598,1,3500
599,1,1500
600,1,1500
601,1,6500
602,1,5500
603,1,7500
604,1,5500
605,1,3000
606,1,6500
607,1,6500
608,1,3500
609,1,3000
610,1,3000
611,1,6500
612,1,5500
613,1,5500
614,1,8000
615,1,11500
616,1,13000
617,1,8000
618,1,7000
619,1,5000
620,1,6500
621,1,6500
622,1,6500
623,1,3500
624,1,6500
625,1,2000
626,1,8000
627,1,5000
628,1,6500
629,1,4500
630,1,4500
631,1,3500
632,1,3000
633,1,4000
634,1,9000
635,1,10000
636,1,7500
637,1,5500
638,1,1500
639,1,16500
640,1,4500
641,1,3500
642,1,8000
643,1,7000
644,1,1500
645,1,3500
646,1,5000
647,1,3500
648,1,1500
649,1,2000
650,1,5000
651,1,2000
652,1,1500
653,1,3000
654,1,4500
655,1,7500
656,1,1500
657,1,5500
658,1,4500
659,1,9500
660,1,8000
661,1,3000
662,1,6500
663,1,14000
664,1,6500
665,1,9500
666,1,5000
667,1,6500
668,1,1500
669,1,7000
670,1,1500
671,1,5000
672,1,3000
673,1,13500
674,1,3000
675,1,1500
676,1,5000
677,1,7500
678,1,1500
679,1,4000
680,1,14500
681,1,10500
682,1,3500
683,1,5000
684,1,10000
685,1,17000
686,1,3000
687,1,5000
688,1,7500
689,1,3500
690,1,1500
691,1,8500
692,1,3500
693,1,4500
694,1,6000
695,1,8000
696,1,5000
697,1,8000
698,1,11500
699,1,15000
700,1,9500
701,1,3500
702,1,3000
703,1,3500
704,1,1500
705,1,9500
706,1,1500
707,1,5000
708,1,1500
709,1,1500
710,1,12500
711,1,8500
712,1,8000
713,1,1500
714,1,5000
715,1,3000
716,1,3000
717,1,14000
718,1,8000
719,1,4500
720,1,4500
721,1,6000
722,1,4500
723,1,11500
724,1,1500
725,1,5500
726,1,2000
727,1,4500
728,1,4500
729,1,6500
730,1,1500
731,1,7500
732,1,6000
733,1,9000
734,1,5000
735,1,1500
736,1,3500
737,1,4500
738,1,3000
739,1,6500
740,1,10000
741,1,6000
742,1,5500
743,1,5500
744,1,1500
745,1,1500
746,1,1500
747,1,6500
748,1,8500
749,1,4000
750,1,3000
751,1,3500
752,1,7000
753,1,2000
754,1,6500
755,1,8500
756,1,4000
757,1,3000
758,1,2000
759,1,8000
760,1,4500
761,1,11500
762,1,6000
763,1,3000
764,1,1500
765,1,1500
766,1,4500
767,1,7000
768,1,5000
769,1,3000
770,1,9500
771,1,10500
772,1,3000
773,1,5000
774,1,3500
775,1,14500
776,1,6500
777,1,5000
778,1,11000
779,1,1500
780,1,6000
781,1,1500
782,1,6500
783,1,8500
784,1,1500
785,1,3000
786,1,1500
787,1,3500
788,1,1500
789,1,5500
790,1,5000
791,1,3000
792,1,10000
793,1,3500
794,1,8000
795,1,3500
796,1,13000
797,1,8500
798,1,6000
799,1,6500
800,1,3500
801,1,3000
802,1,1500
803,1,4500
804,1,8500
805,1,1500
806,1,4500
807,1,5000
808,1,7000
809,1,1500
810,1,7000
811,1,3000
812,1,2000
813,1,10500
814,1,1500
815,1,5500
816,1,5000
817,1,1500
818,1,6500
819,1,5000
820,1,5500
821,1,10500
822,1,13000
823,1,5000
824,1,13500
825,1,1500
826,1,12000
827,1,7000
828,1,5000
829,1,6500
830,1,8500
831,1,15000
832,1,7000
833,1,4500
834,1,1500
835,1,4500
836,1,6500
837,1,6000
838,1,4000
839,1,5000
840,1,8500
841,1,4500
842,1,4500
843,1,12000
844,1,4500
845,1,4500
846,1,16000
847,1,6500
848,1,6500
849,1,3000
850,1,1500
851,1,1500
852,1,2000
853,1,6500
854,1,3500
855,1,11500
856,1,12500
857,1,11500
858,1,2000
859,1,3500
860,1,2000
861,1,4500
862,1,1500
863,1,3000
864,1,2000
865,1,1500
866,1,1500
867,1,1500
868,1,1500
869,1,6500
870,1,4500
871,1,10500
872,1,6500
873,1,1500
874,1,5000
875,1,8000
876,1,5000
877,1,5000
878,1,1500
879,1,6500
880,1,7000
881,1,4500
882,1,11500
883,1,7000
884,1,6500
885,1,8500
886,1,1500
887,1,4500
888,1,10500
889,1,1500
890,1,6000
891,1,3500
892,1,10000
893,1,3000
894,1,9500
895,1,5500
896,1,3000
897,1,5500
898,1,6000
899,1,3000
900,1,3000
901,1,11500
902,1,1500
903,1,6000
904,1,3500
905,1,7000
906,1,16500
907,1,1500
908,1,3000
909,1,1500
910,1,3000
911,1,9500
912,1,6500
913,1,1500
914,1,3000
915,1,11000
916,1,7500
917,1,6500
918,1,4500
919,1,12000
920,1,1500
921,1,3000
922,1,4000
923,1,3500
924,1,3000
925,1,6500
926,1,6500
927,1,6000
928,1,8500
929,1,4500
930,1,3000
931,1,6500
932,1,6000
933,1,3000
934,1,9500
935,1,5000
936,1,3000
937,1,3500
938,1,6500
939,1,3000
940,1,4000
941,1,3500
942,1,1500
943,1,6500
944,1,6500
945,1,9000
946,1,3000
947,1,15000
948,1,6500
949,1,8500
950,1,4500
951,1,1500
952,1,5000
953,1,2000
954,1,5000
955,1,4500
956,1,13000
957,1,13000
958,1,1500
959,1,2000
960,1,10500
961,1,4500
962,1,6000
963,1,3000
964,1,3000
965,1,5000
966,1,2000
967,1,6000
968,1,6000
969,1,5000
970,1,4500
971,1,9000
972,1,4500
973,1,11000
974,1,1500
975,1,4500
976,1,1500
977,1,2000
978,1,5500
979,1,5000
980,1,7500
981,1,8000
982,1,9000
983,1,3500
984,1,1500
985,1,13000
986,1,1500
987,1,7000
988,1,1500
989,1,4500
990,1,3000
991,1,1500
992,1,7000
993,1,1500
994,1,1500
995,1,4500
996,1,3000
997,1,4500
998,1,5500
999,1,5000
1000,1,3500
