307,1,53900
308,1,81500
309,1,66300
310,1,64200
311,1,70400
312,1,43700
313,1,63400
314,1,157200
315,1,43100
316,1,98700
317,1,75300
318,1,49000
319,1,79200
320,1,71800
321,1,65200
322,1,50900
323,1,60500
324,1,60400
325,1,74400
326,1,65600
327,1,67100
328,1,82900
329,1,30100
330,1,60100
331,1,72400
332,1,63400
333,1,45500
334,1,73600
335,1,52200
336,1,60400
337,1,59800
338,1,60700
339,1,59600
340,1,72900
341,1,65300
342,1,58100
343,1,55800
344,1,46900
345,1,92900
346,1,89800
347,1,69500
348,1,66800
349,1,51100
350,1,61900
351,1,41100
352,1,31800
353,1,59000
354,1,65200
355,1,80400
356,1,46100
357,1,59800
358,1,47000
359,1,39000
360,1,89800
361,1,79200
362,1,73000
363,1,73800
364,1,40500
365,1,92200
366,1,46800
367,1,48300
368,1,97600
369,1,46300
370,1,71400
371,1,54400
372,1,64800
373,1,90000
374,1,55300
375,1,52600
376,1,53200
377,1,48700
378,1,95900
379,1,112400
380,1,75300
381,1,34800
382,1,72400
383,1,101800
384,1,50600
385,1,80900
386,1,140100
387,1,67200
388,1,50800
389,1,51600
390,1,63300
391,1,60200
392,1,52900
393,1,57500
394,1,54400
395,1,80800
396,1,68600
397,1,80000
398,1,79900
399,1,67000
400,1,41600
401,1,64500
402,1,72700
403,1,77300
404,1,82600
405,1,71100
406,1,83700
407,1,59500
408,1,83100
409,1,54500
410,1,67800
411,1,54900
412,1,45700
413,1,68600
414,1,57100
415,1,77800
416,1,48500
417,1,76200
418,1,48100
419,1,38000
420,1,37900
421,1,71900
422,1,55800
423,1,58100
424,1,44300
425,1,90100
426,1,41300
427,1,61700
428,1,70700
429,1,43700
430,1,67200
431,1,40100
432,1,87900
433,1,70900
434,1,56900
435,1,59400
436,1,53800
437,1,60600
438,1,93500
439,1,112200
440,1,59900
441,1,57100
442,1,57600
443,1,42900
444,1,43700
445,1,56100
446,1,63100
447,1,55200
448,1,72400
449,1,51300
450,1,54500
451,1,85900
452,1,49100
453,1,55200
454,1,65100
455,1,67300
456,1,58000
457,1,34500
458,1,60000
459,1,72000
460,1,41400
461,1,64100
462,1,85900
463,1,45500
464,1,55100
465,1,64900
466,1,71000
467,1,68700
468,1,53100
469,1,61200
470,1,76500
471,1,102000
472,1,51800
473,1,65100
474,1,56700
475,1,42500
476,1,70300
477,1,64200
478,1,117700
479,1,58300
480,1,55700
481,1,51600
482,1,179100
483,1,166100
484,1,56200
485,1,55600
486,1,59200
487,1,66800
488,1,52800
489,1,77600
490,1,57500
491,1,54900
492,1,99400
493,1,92200
494,1,50900
495,1,56700
496,1,94700
497,1,50600
498,1,58000
499,1,42000
500,1,59900
501,1,41300
502,1,60300
503,1,59600
504,1,66500
505,1,74200
506,1,32200
507,1,57900
508,1,54600
509,1,44500
510,1,53600
511,1,54100
512,1,70700
513,1,60800
514,1,72800
515,1,61500
516,1,88800
517,1,53700
518,1,80400
519,1,65900
520,1,64200
521,1,60000
522,1,57600
523,1,67900
524,1,61100
525,1,77400
526,1,65300
527,1,75900
528,1,64300
529,1,43400
530,1,47300
531,1,93300
532,1,79100
533,1,50600
534,1,47000
535,1,64500
536,1,39800
537,1,53100
538,1,70500
539,1,67300
540,1,60800
541,1,87500
542,1,71700
543,1,38400
544,1,69500
545,1,64100
546,1,63800
547,1,40300
548,1,55400
549,1,60600
550,1,70100
551,1,68500
552,1,68600
553,1,49200
554,1,49400
555,1,73100
556,1,62200
557,1,51000
558,1,75900
559,1,82500
560,1,55700
561,1,77000
562,1,54400
563,1,80800
564,1,66800
565,1,101500
566,1,47600
567,1,59400
568,1,59500
569,1,66700
570,1,62000
571,1,129200
572,1,56900
573,1,51400
574,1,55800
575,1,55000
576,1,67800
577,1,52500
578,1,103100
579,1,64300
580,1,61800
581,1,69100
582,1,56700
583,1,47400
584,1,59000
585,1,76700
586,1,58800
587,1,67800
588,1,36200
589,1,87000
590,1,62900
591,1,58000
592,1,96900
593,1,60700
594,1,76100
595,1,42900
596,1,99900
597,1,64800
598,1,46800
599,1,32800
600,1,63000
601,1,93400
602,1,63100
603,1,59000
604,1,81700
605,1,130600
606,1,38400
607,1,84900
608,1,62500
609,1,49500
610,1,52400
611,1,63500
612,1,68500
613,1,74300
614,1,47100
615,1,53900
616,1,138100
617,1,42600
618,1,110100
619,1,59200
620,1,77900
621,1,52200
622,1,59200
623,1,54000
624,1,83800
625,1,52200
626,1,65700
627,1,70300
628,1,68400
629,1,81600
630,1,56800
631,1,75600
632,1,81600
633,1,42700
634,1,75900
635,1,62400
636,1,92600
637,1,71700
638,1,47500
639,1,74400
640,1,59400
641,1,76300
642,1,68400
643,1,49000
644,1,58800
645,1,61100
646,1,66100
647,1,48000
648,1,54100
649,1,44300
650,1,77800
651,1,60200
652,1,61700
653,1,69500
654,1,88600
655,1,74700
656,1,52000
657,1,74800
658,1,61900
659,1,76800
660,1,53100
661,1,75200
662,1,51300
663,1,64900
664,1,86600
665,1,70600
666,1,91700
667,1,95300
668,1,78700
669,1,71100
670,1,68800
671,1,41300
672,1,115000
673,1,54100
674,1,72800
675,1,59400
676,1,96100
677,1,75300
678,1,80300
679,1,72600
680,1,60100
681,1,88500
682,1,70700
683,1,48600
684,1,56200
685,1,89500
686,1,114000
687,1,44800
688,1,51000
689,1,41200
690,1,90400
691,1,71500
692,1,71700
693,1,68100
694,1,90600
695,1,106400
696,1,49100
697,1,67900
698,1,75200
699,1,66000
700,1,61000
701,1,68700
702,1,69900
703,1,36300
704,1,69800
705,1,80200
706,1,48200
707,1,47800
708,1,70000
709,1,68300
710,1,53200
711,1,74100
712,1,62200
713,1,100500
714,1,45400
715,1,42300
716,1,42800
717,1,94900
718,1,90400
719,1,50900
720,1,43100
721,1,96500
722,1,67300
723,1,77200
724,1,71000
725,1,59200
726,1,81100
727,1,63500
728,1,60500
729,1,36800
730,1,56100
731,1,74000
732,1,53000
733,1,48600
734,1,64200
735,1,61000
736,1,61000
737,1,47800
738,1,60700
739,1,58300
740,1,55200
741,1,69500
742,1,67500
743,1,67500
744,1,52900
745,1,58900
746,1,80400
747,1,58300
748,1,88500
749,1,58000
750,1,47100
751,1,88200
752,1,83300
753,1,69900
754,1,74500
755,1,71300
756,1,87500
757,1,69300
758,1,58400
759,1,87000
760,1,45300
761,1,89200
762,1,47200
763,1,50200
764,1,70900
765,1,53100
766,1,49100
767,1,92300
768,1,80100
769,1,73600
770,1,71900
771,1,50200
772,1,60500
773,1,42500
774,1,65400
775,1,63000
776,1,60500
777,1,57300
778,1,39900
779,1,78700
780,1,65600
781,1,68700
782,1,58200
783,1,81200
784,1,53200
785,1,89700
786,1,63000
787,1,70100
788,1,62800
789,1,93800
790,1,63200
791,1,71100
792,1,70200
793,1,62700
794,1,97700
795,1,73200
796,1,71100
797,1,80000
798,1,63100
799,1,103400
800,1,70000
801,1,44500
802,1,55200
803,1,58200
804,1,73500
805,1,55300
806,1,43100
807,1,52700
808,1,52400
809,1,49200
810,1,46700
811,1,50100
812,1,47000
813,1,58100
814,1,56400
815,1,49500
816,1,100400
817,1,56900
818,1,46800
819,1,51000
820,1,102300
821,1,78300
822,1,62700
823,1,71700
824,1,56200
825,1,55900
826,1,74500
827,1,41600
828,1,44100
829,1,77000
830,1,59800
831,1,66000
832,1,36700
833,1,60800
834,1,48300
835,1,39700
836,1,44800
837,1,48400
838,1,93000
839,1,48400
840,1,69600
841,1,48000
842,1,93700
843,1,71700
844,1,44600
845,1,48800
846,1,60900
847,1,56400
848,1,70900
849,1,53200
850,1,47900
851,1,67100
852,1,75200
853,1,93100
854,1,50200
855,1,113400
856,1,67900
857,1,61200
858,1,45400
859,1,80900
860,1,49300
861,1,53800
862,1,94300
863,1,37200
864,1,83700
865,1,50500
866,1,38500
867,1,45600
868,1,46900
869,1,49300
870,1,98300
871,1,70200
872,1,80800
873,1,55100
874,1,40900
875,1,51600
876,1,55400
877,1,63300
878,1,63900
879,1,96600
880,1,70400
881,1,92700
882,1,79300
883,1,56600
884,1,80100
885,1,78500
886,1,54300
887,1,66600
888,1,69700
889,1,42000
890,1,80400
891,1,55900
892,1,70700
893,1,59100
894,1,71600
895,1,89600
896,1,78700
897,1,45700
898,1,78700
899,1,52000
900,1,44400
901,1,63900
902,1,88900
903,1,69900
904,1,56300
905,1,70100
906,1,86000
907,1,78800
908,1,73700
909,1,69000
910,1,66300
911,1,81600
912,1,68300
913,1,77600
914,1,42200
915,1,50100
916,1,49000
917,1,81800
918,1,49200
919,1,65300
920,1,64700
921,1,72400
922,1,66400
923,1,41900
924,1,41500
925,1,62400
926,1,67900
927,1,62800
928,1,55900
929,1,43000
930,1,50500
931,1,47500
932,1,89000
933,1,79600
934,1,58200
935,1,29900
936,1,85100
937,1,67400
938,1,76600
939,1,78300
940,1,58000
941,1,38200
942,1,61200
943,1,71800
944,1,81500
945,1,87800
946,1,82900
947,1,76100
948,1,52900
949,1,56800
950,1,57000
951,1,37400
952,1,49800
953,1,51400
954,1,54100
955,1,52300
956,1,63600
957,1,79200
958,1,71200
959,1,71800
960,1,69700
961,1,46500
962,1,66100
963,1,97000
964,1,75200
965,1,56000
966,1,53900
967,1,59000
968,1,52700
969,1,55800
970,1,87000
971,1,96200
972,1,71200
973,1,67500
974,1,35000
975,1,81300
976,1,48000
977,1,54500
978,1,47400
979,1,76300
980,1,64900
981,1,64500
982,1,80200
983,1,69900
984,1,60400
985,1,79600
986,1,79200
987,1,65900
988,1,64600
989,1,69400
990,1,59000
991,1,52400
992,1,77100
993,1,94500
994,1,55000
995,1,55400
996,1,68100
997,1,60100
998,1,65800
999,1,61300
1000,1,42600
